20260101 170400;0.791360;0.791360;0.791360;0.791360;0
20260101 170500;0.791340;0.792760;0.791340;0.791640;0
20260101 170600;0.791650;0.791650;0.791650;0.791650;0
20260101 170700;0.791630;0.791630;0.791630;0.791630;0
20260101 171000;0.791550;0.791650;0.791550;0.791650;0
20260101 171100;0.791660;0.791660;0.791660;0.791660;0
20260101 171300;0.791670;0.791670;0.791670;0.791670;0
20260101 171400;0.791690;0.791690;0.791690;0.791690;0
20260101 171500;0.791690;0.791690;0.791690;0.791690;0
20260101 171600;0.791670;0.791670;0.791670;0.791670;0
20260101 171700;0.791660;0.791660;0.791660;0.791660;0
20260101 171800;0.791670;0.791670;0.791670;0.791670;0
20260101 171900;0.791690;0.791690;0.791690;0.791690;0
20260101 172000;0.791610;0.791610;0.791610;0.791610;0
20260101 172100;0.791650;0.791650;0.791650;0.791650;0
20260101 172300;0.791650;0.791650;0.791650;0.791650;0
20260101 172500;0.791660;0.791660;0.791660;0.791660;0
20260101 172600;0.791640;0.791660;0.791640;0.791660;0
20260101 172900;0.791660;0.791660;0.791660;0.791660;0
20260101 173000;0.791650;0.791650;0.791650;0.791650;0
20260101 173300;0.791640;0.791640;0.791640;0.791640;0
20260101 173500;0.791660;0.791820;0.791660;0.791820;0
20260101 173600;0.791910;0.792030;0.791840;0.792010;0
20260101 173700;0.792090;0.792250;0.792080;0.792230;0
20260101 173800;0.792120;0.792390;0.791740;0.792330;0
20260101 173900;0.792340;0.792430;0.792340;0.792430;0
20260101 174000;0.792440;0.792440;0.792370;0.792400;0
20260101 174100;0.792360;0.792360;0.792170;0.792170;0
20260101 174200;0.792170;0.792170;0.792170;0.792170;0
20260101 174300;0.792160;0.792160;0.791840;0.791850;0
20260101 174400;0.791830;0.791890;0.791830;0.791890;0
20260101 174500;0.791860;0.791990;0.791810;0.791930;0
20260101 174600;0.791940;0.792100;0.791940;0.792090;0
20260101 174700;0.792120;0.792170;0.792120;0.792170;0
20260101 174800;0.792160;0.792170;0.792090;0.792090;0
20260101 174900;0.792090;0.792430;0.792090;0.792380;0
20260101 175000;0.792430;0.792430;0.792170;0.792170;0
20260101 175100;0.792350;0.792380;0.792320;0.792380;0
20260101 175200;0.792410;0.792410;0.792320;0.792320;0
20260101 175300;0.792230;0.792360;0.792210;0.792340;0
20260101 175400;0.792340;0.792340;0.792280;0.792280;0
20260101 175500;0.792270;0.792280;0.792270;0.792280;0
20260101 175600;0.792280;0.792300;0.792210;0.792220;0
20260101 175800;0.791760;0.792270;0.791750;0.792270;0
20260101 175900;0.792270;0.792270;0.792260;0.792270;0
20260101 180000;0.792270;0.792270;0.791940;0.792170;0
20260101 180100;0.792170;0.792220;0.792170;0.792190;0
20260101 180200;0.792150;0.792160;0.792150;0.792150;0
20260101 180300;0.792150;0.792280;0.792150;0.792280;0
20260101 180400;0.792300;0.792320;0.792300;0.792320;0
20260101 180500;0.792380;0.792380;0.792340;0.792340;0
20260101 180600;0.792350;0.792370;0.792350;0.792370;0
20260101 180700;0.792350;0.792350;0.792350;0.792350;0
20260101 180800;0.792370;0.792370;0.792250;0.792270;0
20260101 180900;0.792240;0.792310;0.792240;0.792290;0
20260101 181000;0.792270;0.792290;0.792240;0.792240;0
20260101 181100;0.792220;0.792310;0.792220;0.792310;0
20260101 181200;0.792360;0.792480;0.792360;0.792400;0
20260101 181300;0.792410;0.792510;0.792410;0.792480;0
20260101 181400;0.792460;0.792460;0.792440;0.792440;0
20260101 181500;0.792470;0.792470;0.792420;0.792450;0
20260101 181600;0.792440;0.792440;0.792420;0.792420;0
20260101 181700;0.792430;0.792430;0.792320;0.792320;0
20260101 181800;0.792340;0.792370;0.792340;0.792360;0
20260101 181900;0.792350;0.792420;0.792350;0.792410;0
20260101 182000;0.792400;0.792400;0.792390;0.792400;0
20260101 182100;0.792390;0.792390;0.792380;0.792390;0
20260101 182200;0.792370;0.792370;0.792370;0.792370;0
20260101 182300;0.792370;0.792370;0.792330;0.792330;0
20260101 182400;0.792340;0.792380;0.792340;0.792380;0
20260101 182500;0.792380;0.792380;0.792360;0.792360;0
20260101 182600;0.792340;0.792350;0.792320;0.792350;0
20260101 182700;0.792350;0.792350;0.792350;0.792350;0
20260101 182800;0.792360;0.792410;0.792360;0.792410;0
20260101 182900;0.792400;0.792450;0.792400;0.792450;0
20260101 183000;0.792450;0.792450;0.792440;0.792450;0
20260101 183100;0.792460;0.792470;0.792460;0.792470;0
20260101 183200;0.792410;0.792410;0.792350;0.792350;0
20260101 183300;0.792360;0.792360;0.792220;0.792220;0
20260101 183400;0.792220;0.792220;0.792180;0.792200;0
20260101 183500;0.792190;0.792210;0.792180;0.792180;0
20260101 183600;0.792200;0.792200;0.792190;0.792190;0
20260101 183700;0.792200;0.792220;0.792180;0.792220;0
20260101 183800;0.792240;0.792250;0.792210;0.792220;0
20260101 184000;0.792220;0.792240;0.792210;0.792220;0
20260101 184100;0.792210;0.792220;0.792210;0.792220;0
20260101 184200;0.792220;0.792270;0.792200;0.792200;0
20260101 184300;0.792200;0.792200;0.792150;0.792150;0
20260101 184400;0.792150;0.792170;0.792150;0.792170;0
20260101 184500;0.792150;0.792170;0.792090;0.792150;0
20260101 184600;0.792160;0.792240;0.792160;0.792230;0
20260101 184700;0.792230;0.792230;0.792150;0.792180;0
20260101 184800;0.792170;0.792170;0.792150;0.792150;0
20260101 184900;0.792140;0.792160;0.792140;0.792160;0
20260101 185000;0.792150;0.792170;0.792120;0.792170;0
20260101 185100;0.792180;0.792180;0.792140;0.792150;0
20260101 185200;0.792130;0.792130;0.792090;0.792090;0
20260101 185300;0.792140;0.792140;0.792130;0.792140;0
20260101 185400;0.792130;0.792130;0.792070;0.792070;0
20260101 185500;0.792070;0.792070;0.792070;0.792070;0
20260101 185600;0.792090;0.792090;0.792070;0.792070;0
20260101 185700;0.792070;0.792070;0.792040;0.792040;0
20260101 185800;0.792040;0.792050;0.792040;0.792050;0
20260101 185900;0.792080;0.792080;0.791960;0.791960;0
20260101 190000;0.791970;0.792010;0.791930;0.792010;0
